catchment,year,month,core_number,substrate_type,inorganic_g,organic_g,inorganic_gperm2,organic_gperm2,totalsediment_gperm2
34U,1998,november,1,very fine,4.955199999999994,1.079200000000016,198.20799999999977,43.168000000000646,241.37600000000043
34U,1998,november,2,fine,1.8818,0.3031999999999999,75.27199999999999,12.127999999999997,87.39999999999999
34U,1998,november,2,coarse,0.02849999999999997,0.03610000000000002,1.1399999999999988,1.4440000000000008,2.5839999999999996
34U,1998,november,2,very fine,6.672800000000008,1.9760000000000184,266.91200000000026,79.04000000000075,345.952000000001
34U,1998,november,3,fine,7.900699999999999,0.5593000000000004,316.0279999999999,22.372000000000018,338.3999999999999
34U,1998,november,3,coarse,0.12979999999999992,0.04810000000000003,5.191999999999997,1.9240000000000013,7.115999999999998
34U,1998,november,3,very fine,18.361600000000003,3.283200000000008,734.464,131.32800000000032,865.7920000000004
34U,1998,november,4,fine,3.6452,1.5569999999999995,145.808,62.27999999999998,208.08799999999997
34U,1998,november,4,coarse,0.18369999999999995,0.16580000000000017,7.347999999999997,6.632000000000007,13.980000000000004
34U,1998,november,4,very fine,38.379999999999995,13.968800000000009,1535.1999999999998,558.7520000000004,2093.952
34U,1998,november,5,fine,1.8381,0.7606,73.524,30.424,103.94800000000001
34U,1998,november,5,coarse,0.01229999999999997,0.07430000000000003,0.4919999999999988,2.9720000000000013,3.464
34U,1998,november,5,very fine,16.33999999999999,3.8456000000000152,653.5999999999996,153.8240000000006,807.4240000000002
34U,1998,november,6,fine,1.4227,0.4015,56.908,16.06,72.968
34U,1998,november,6,coarse,0.01149999999999984,0.04270000000000018,0.4599999999999936,1.7080000000000073,2.168000000000001
34U,1998,november,6,very fine,10.700800000000005,1.6567999999999865,428.03200000000015,66.27199999999945,494.30399999999963
34U,1998,november,7,fine,9.9448,0.6386000000000003,397.79200000000003,25.54400000000001,423.336
34U,1998,november,7,coarse,0.1029,0.04329999999999989,4.116,1.7319999999999958,5.847999999999995
34U,1998,november,7,very fine,50.90480000000003,5.927999999999955,2036.1920000000011,237.1199999999982,2273.3119999999994
34U,1998,november,8,fine,2.3067,0.5852000000000004,92.268,23.408000000000015,115.67600000000002
34U,1998,november,8,coarse,0.03180000000000005,0.10539999999999994,1.272000000000002,4.2159999999999975,5.4879999999999995
34U,1998,november,8,very fine,34.67120000000003,4.772799999999982,1386.848000000001,190.9119999999993,1577.7600000000004
34U,1998,november,9,fine,4.1054,0.4943,164.216,19.772,183.988
34U,1998,november,9,coarse,0.0282,0.05030000000000001,1.128,2.0120000000000005,3.1400000000000006
34U,1998,november,10,very fine,15.655999999999995,2.7056000000000058,626.2399999999998,108.22400000000025,734.464
34U,1998,november,10,fine,0.9989000000000001,1.5001000000000004,39.956,60.00400000000002,99.96000000000002
34U,1998,november,10,coarse,0.07620000000000005,0.2096,3.048000000000002,8.384,11.432000000000002
34U,1998,november,10,very fine,18.772000000000027,6.581599999999981,750.880000000001,263.2639999999992,1014.1440000000002
34U,1999,may,1,fine,13.028300000000002,1.3403999999999987,521.1320000000001,53.61599999999996,574.748
34U,1999,may,1,coarse,1.5396,1.0179000000000002,61.584,40.71600000000001,102.30000000000001
34U,1999,may,1,very fine,55.708000000000006,2.4927999999999955,2228.32,99.71199999999982,2328.032
34U,1999,may,2,fine,16.1948,1.6142000000000003,647.792,64.56800000000001,712.36
34U,1999,may,2,coarse,1.1473000000000002,0.6985999999999999,45.892,27.943999999999996,73.836
34U,1999,may,2,very fine,42.347199999999994,1.7480000000000118,1693.8879999999997,69.92000000000047,1763.8080000000002
34U,1999,may,3,fine,11.4993,0.5924999999999994,459.972,23.699999999999974,483.67199999999997
34U,1999,may,3,coarse,2.6223,0.10569999999999968,104.892,4.227999999999987,109.11999999999998
34U,1999,may,3,very fine,54.87199999999997,3.2376000000000147,2194.8799999999987,129.5040000000006,2324.383999999999
34U,1999,may,4,fine,3.3578,0.7625000000000002,134.31199999999998,30.500000000000007,164.81199999999998
34U,1999,may,4,coarse,0.3135000000000001,0.11140000000000017,12.540000000000004,4.456000000000007,16.99600000000001
34U,1999,may,4,very fine,82.27759999999998,3.7848000000000326,3291.103999999999,151.3920000000013,3442.496
34U,1999,may,5,fine,8.1516,1.423,326.06399999999996,56.92,382.984
34U,1999,may,5,coarse,0.13009999999999988,0.24330000000000007,5.203999999999995,9.732000000000003,14.935999999999998
34U,1999,may,5,very fine,47.45440000000001,23.51439999999998,1898.1760000000002,940.5759999999992,2838.7519999999995
34U,1999,may,6,fine,5.841900000000001,3.0458,233.67600000000002,121.832,355.50800000000004
34U,1999,may,6,coarse,0.3579000000000001,1.3278,14.316000000000004,53.112,67.42800000000001
34U,1999,may,6,very fine,41.967200000000005,2.2647999999999797,1678.688,90.59199999999919,1769.2799999999993
34U,1999,may,7,fine,5.3194,1.557100000000001,212.77599999999998,62.28400000000004,275.06
34U,1999,may,7,coarse,0.2323999999999999,0.8513000000000002,9.295999999999996,34.05200000000001,43.348
34U,1999,may,7,very fine,46.5728,20.307199999999995,1862.912,812.2879999999998,2675.2
34U,1999,may,8,fine,9.5168,1.0827000000000009,380.67199999999997,43.308000000000035,423.98
34U,1999,may,8,coarse,0.9365000000000001,0.5670999999999999,37.46,22.683999999999997,60.144
34U,1999,may,8,very fine,58.018399999999986,1.9912000000000205,2320.7359999999994,79.64800000000082,2400.384
34U,1999,may,9,fine,9.5265,0.7764000000000006,381.06,31.056000000000022,412.11600000000004
34U,1999,may,9,coarse,0.26560000000000006,0.08660000000000001,10.624000000000002,3.4640000000000004,14.088000000000003
34U,1999,may,10,very fine,294.6216,3.86080000000004,11784.864,154.4320000000016,11939.296000000002
34U,1999,may,10,fine,4.146100000000001,0.5898000000000003,165.84400000000002,23.592000000000013,189.43600000000004
34U,1999,may,10,coarse,0.06440000000000001,0.04610000000000003,2.5760000000000005,1.8440000000000012,4.420000000000002
34U,1999,may,10,very fine,21.82719999999999,10.594400000000014,873.0879999999996,423.7760000000006,1296.8640000000003
34U,1999,november,1,fine,9.025,0.6077999999999992,361,24.31199999999997,385.31199999999995
34U,1999,november,1,coarse,0.03439999999999998,0.02469999999999994,1.375999999999999,0.9879999999999978,2.3639999999999968
34U,1999,november,1,very fine,31.236000000000004,6.779199999999996,1249.44,271.16799999999984,1520.608
34U,1999,november,2,fine,9.498199999999999,1.5524000000000004,379.92799999999994,62.09600000000002,442.02399999999994
34U,1999,november,2,coarse,0.08630000000000004,0.15579999999999994,3.4520000000000017,6.2319999999999975,9.684
34U,1999,november,2,very fine,37.665600000000005,9.591199999999986,1506.624,383.64799999999946,1890.2719999999995
34U,1999,november,3,fine,15.307899999999998,1.7848000000000024,612.3159999999999,71.3920000000001,683.708
34U,1999,november,3,coarse,0.05099999999999993,0.1825000000000001,2.039999999999997,7.300000000000005,9.340000000000002
34U,1999,november,3,very fine,30.080799999999996,11.506400000000014,1203.2319999999997,460.25600000000054,1663.4880000000003
34U,1999,november,4,fine,13.2944,1.0714000000000006,531.776,42.85600000000002,574.632
34U,1999,november,4,coarse,0.07919999999999992,0.04530000000000011,3.1679999999999966,1.8120000000000047,4.980000000000001
34U,1999,november,4,very fine,16.218399999999967,4.134400000000021,648.7359999999986,165.37600000000083,814.1119999999994
34U,1999,november,5,fine,2.2973,0.7000000000000002,91.892,28.000000000000007,119.892
34U,1999,november,5,coarse,0.0232000000000001,0.08689999999999996,0.9280000000000039,3.475999999999999,4.4040000000000035
34U,1999,november,5,very fine,12.69200000000002,3.769599999999992,507.68000000000075,150.78399999999965,658.4640000000004
34U,1999,november,6,fine,23.928600000000003,1.3064999999999998,957.1440000000001,52.25999999999999,1009.4040000000001
34U,1999,november,6,coarse,0.13949999999999996,0.06430000000000002,5.579999999999998,2.572000000000001,8.152
34U,1999,november,6,very fine,138.624,7.69120000000001,5544.959999999999,307.64800000000037,5852.607999999999
34U,1999,november,7,fine,5.6524,0.7650000000000007,226.096,30.600000000000023,256.696
34U,1999,november,7,coarse,0.0229999999999999,0.09909999999999997,0.9199999999999959,3.963999999999998,4.883999999999994
34U,1999,november,7,very fine,12.038400000000024,3.4503999999999913,481.53600000000097,138.01599999999965,619.5520000000006
34U,1999,november,8,fine,12.7886,0.6643000000000008,511.544,26.57200000000003,538.116
34U,1999,november,8,coarse,0.06879999999999997,0.06299999999999994,2.751999999999999,2.519999999999998,5.271999999999997
34U,1999,november,8,very fine,123.65199999999994,7.9040000000000115,4946.079999999997,316.1600000000004,5262.239999999998
34U,1999,november,9,fine,5.722899999999999,0.5085000000000015,228.91599999999997,20.34000000000006,249.25600000000003
34U,1999,november,9,coarse,0.04600000000000004,0.0330999999999999,1.8400000000000016,1.3239999999999963,3.163999999999998
34U,1999,november,10,very fine,109.212,9.77360000000003,4368.48,390.9440000000012,4759.424000000001
34U,1999,november,10,fine,1.6279,0.4868000000000002,65.11599999999999,19.472000000000005,84.588
34U,1999,november,10,coarse,0.02000000000000001,0.04439999999999999,0.8000000000000004,1.7759999999999998,2.576
34U,1999,november,10,very fine,5.563199999999995,2.082400000000007,222.5279999999998,83.29600000000028,305.82400000000007
34U,2000,may,1,fine,10.5201,0.907,420.804,36.28,457.08399999999995
34U,2000,may,1,coarse,0.0440999999999998,0.03460000000000018,1.7639999999999918,1.3840000000000074,3.1479999999999992
34U,2000,may,1,very fine,89.11759999999997,5.806400000000039,3564.7039999999984,232.25600000000156,3796.96
34U,2000,may,2,fine,16.9722,0.37169999999999703,678.888,14.86799999999988,693.7559999999999
34U,2000,may,2,coarse,0.13569999999999993,0.01459999999999994,5.427999999999997,0.5839999999999979,6.011999999999995
34U,2000,may,2,very fine,118.6208,5.2136,4744.831999999999,208.544,4953.375999999999
34U,2000,may,3,fine,12.4483,0.5525000000000002,497.93199999999996,22.10000000000001,520.0319999999999
34U,2000,may,3,coarse,0.13549999999999995,0.01960000000000006,5.419999999999998,0.7840000000000024,6.204000000000001
34U,2000,may,3,very fine,33.744,3.268000000000008,1349.76,130.7200000000003,1480.4800000000002
34U,2000,may,4,fine,17.5356,0.4601000000000006,701.4239999999999,18.404000000000025,719.8279999999999
34U,2000,may,4,coarse,0.13169999999999993,0.03200000000000002,5.267999999999997,1.2800000000000011,6.547999999999998
34U,2000,may,4,very fine,67.8072,4.073600000000027,2712.2879999999996,162.9440000000011,2875.232000000001
34U,2000,may,5,fine,5.0906,1.9017,203.624,76.068,279.692
34U,2000,may,5,coarse,0.1654,0.04279999999999994,6.616,1.711999999999998,8.327999999999998
34U,2000,may,5,very fine,116.35599999999998,19.699199999999976,4654.239999999999,787.967999999999,5442.207999999998
34U,2000,may,6,fine,3.13,3.7856999999999994,125.19999999999999,151.42799999999997,276.62799999999993
34U,2000,may,6,coarse,0.08939999999999992,0.07530000000000014,3.575999999999997,3.012000000000006,6.588000000000003
34U,2000,may,6,very fine,95.15200000000002,6.520799999999994,3806.0800000000004,260.83199999999977,4066.9120000000003
34U,2000,may,7,fine,10.8797,0.3774999999999995,435.188,15.09999999999998,450.28799999999995
34U,2000,may,7,coarse,0.15489999999999982,0.02510000000000012,6.195999999999993,1.0040000000000049,7.1999999999999975
34U,2000,may,7,very fine,26.21999999999998,2.7056000000000076,1048.7999999999993,108.2240000000003,1157.0239999999997
34U,2000,may,8,fine,3.2869,0.3734000000000002,131.476,14.936000000000009,146.412
34U,2000,may,8,coarse,0.09330000000000016,0.03519999999999989,3.7320000000000064,1.407999999999996,5.140000000000002
34U,2000,may,8,very fine,39.216,5.0008000000000195,1568.6399999999999,200.0320000000008,1768.6720000000007
34U,2000,may,9,fine,0.9979,0.35429999999999984,39.916,14.171999999999992,54.08799999999999
34U,2000,may,9,coarse,0.03380000000000005,0.02929999999999988,1.352000000000002,1.1719999999999953,2.5239999999999974
34U,2000,may,10,very fine,19.577600000000004,4.1040000000000205,783.1040000000002,164.16000000000082,947.264000000001
34U,2000,may,10,fine,3.8028,1.3542999999999994,152.112,54.171999999999976,206.28399999999996
34U,2000,may,10,coarse,0.04150000000000009,0.05730000000000012,1.6600000000000037,2.292000000000005,3.952000000000009
34U,2000,may,10,very fine,37.22479999999998,7.8736000000000095,1488.991999999999,314.9440000000004,1803.9359999999995
34U,2000,november,1,fine,3.3929,0.4549000000000003,135.71599999999998,18.196000000000012,153.91199999999998
34U,2000,november,1,coarse,0.00570000000000003,0.00959999999999983,0.22800000000000117,0.3839999999999933,0.6119999999999944
34U,2000,november,1,very fine,28.393599999999974,4.864000000000004,1135.743999999999,194.56000000000017,1330.3039999999992
34U,2000,november,2,fine,4.3592,0.23719999999999963,174.368,9.487999999999985,183.856
34U,2000,november,2,coarse,0.05889999999999995,0.00669999999999992,2.355999999999998,0.26799999999999713,2.6239999999999952
34U,2000,november,2,very fine,117.7696,5.016000000000048,4710.784,200.64000000000192,4911.424000000002
34U,2000,november,3,fine,4.4590000000000005,0.19869999999999963,178.36,7.947999999999985,186.308
34U,2000,november,3,coarse,0.00770000000000004,0.00429999999999997,0.3080000000000016,0.17199999999999882,0.4800000000000004
34U,2000,november,3,very fine,9.636800000000019,2.279999999999985,385.4720000000007,91.1999999999994,476.67200000000014
34U,2000,november,4,fine,5.637499999999999,0.2279,225.49999999999997,9.116,234.61599999999999
34U,2000,november,4,coarse,0.01089999999999991,0.00540000000000007,0.4359999999999964,0.21600000000000288,0.6519999999999992
34U,2000,november,4,very fine,38.6232,3.511199999999988,1544.9279999999999,140.44799999999952,1685.3759999999993
34U,2000,november,5,fine,1.2629,0.7820999999999998,50.51599999999999,31.283999999999992,81.79999999999998
34U,2000,november,5,coarse,0.00290000000000012,0.00479999999999991,0.1160000000000048,0.19199999999999665,0.30800000000000144
34U,2000,november,5,very fine,8.755200000000015,2.8727999999999874,350.20800000000054,114.91199999999948,465.12
34U,2000,november,6,fine,1.4092999999999998,0.28710000000000013,56.371999999999986,11.484000000000004,67.856
34U,2000,november,6,coarse,0.00629999999999997,0.008,0.2519999999999988,0.3200000000000003,0.5719999999999991
34U,2000,november,6,very fine,9.667200000000015,3.632799999999971,386.6880000000006,145.31199999999885,531.9999999999994
34U,2000,november,7,fine,7.6165,0.5875999999999992,304.65999999999997,23.50399999999997,328.16399999999993
34U,2000,november,7,coarse,0.01150000000000006,0.01259999999999994,0.4600000000000024,0.5039999999999978,0.9640000000000002
34U,2000,november,7,very fine,13.649599999999982,3.3440000000000047,545.9839999999992,133.7600000000002,679.7439999999995
34U,2000,november,8,fine,5.6335999999999995,0.4662000000000006,225.34399999999997,18.648000000000025,243.992
34U,2000,november,8,coarse,0.00809999999999999,0.01419999999999999,0.32399999999999957,0.5679999999999996,0.8919999999999992
34U,2000,november,8,very fine,5.335199999999986,2.2040000000000273,213.40799999999945,88.16000000000109,301.56800000000055
34U,2000,november,9,fine,2.7787000000000006,0.45699999999999985,111.14800000000002,18.27999999999999,129.42800000000003
34U,2000,november,9,coarse,0.00590000000000001,0.00669999999999992,0.2360000000000004,0.26799999999999713,0.5039999999999976
34U,2000,november,10,very fine,10.457599999999996,3.0703999999999994,418.3039999999998,122.81599999999996,541.1199999999998
34U,2000,november,10,fine,4.9254999999999995,0.24820000000000064,197.01999999999998,9.928000000000026,206.948
34U,2000,november,10,coarse,0.00580000000000002,0.00750000000000006,0.23200000000000082,0.3000000000000025,0.5320000000000034
34U,2000,november,10,very fine,13.999200000000013,2.811999999999996,559.9680000000004,112.47999999999983,672.4480000000002
34U,2001,may,1,fine,23.3943,1.1331999999999989,935.772,45.327999999999946,981.1
34U,2001,may,1,coarse,0.252,0.0725,10.08,2.9000000000000004,12.98
34U,2001,may,1,very fine,41.58720000000001,4.6055999999999955,1663.4880000000003,184.22399999999985,1847.7120000000002
34U,2001,may,2,fine,27.4513,0.6534000000000013,1098.052,26.136000000000053,1124.1879999999999
34U,2001,may,2,coarse,0.12160000000000017,0.00819999999999998,4.864000000000006,0.3279999999999994,5.1920000000000055
34U,2001,may,2,very fine,20.8696,4.179999999999978,834.7839999999999,167.19999999999914,1001.983999999999
34U,2001,may,3,fine,12.8429,0.9009999999999998,513.716,36.03999999999999,549.756
34U,2001,may,3,coarse,0.0746,0.03170000000000006,2.984,1.2680000000000025,4.2520000000000024
34U,2001,may,3,very fine,12.737600000000016,2.6904000000000075,509.50400000000064,107.6160000000003,617.1200000000009
34U,2001,may,4,fine,5.8285,1.0551000000000004,233.14,42.204000000000015,275.344
34U,2001,may,4,coarse,0.0968,0.03720000000000012,3.872,1.4880000000000049,5.360000000000005
34U,2001,may,4,very fine,29.837599999999988,2.736000000000004,1193.5039999999995,109.44000000000015,1302.9439999999995
34U,2001,may,5,fine,6.3223,0.8546999999999993,252.892,34.187999999999974,287.08
34U,2001,may,5,coarse,0.07390000000000008,0.03200000000000002,2.956000000000003,1.2800000000000011,4.236000000000004
34U,2001,may,5,very fine,38.47119999999998,7.478400000000023,1538.8479999999993,299.1360000000009,1837.9840000000002
34U,2001,may,6,fine,26.7312,1.7378,1069.248,69.512,1138.76
34U,2001,may,6,coarse,0.7224,0.15079999999999982,28.896,6.031999999999993,34.928
34U,2001,may,6,very fine,27.496799999999975,6.368800000000011,1099.871999999999,254.75200000000044,1354.6239999999993
34U,2001,may,7,fine,11.6547,0.8323999999999998,466.188,33.29599999999999,499.484
34U,2001,may,7,coarse,0.5041999999999998,0.09210000000000028,20.16799999999999,3.684000000000012,23.852
34U,2001,may,7,very fine,32.4824,8.740000000000016,1299.2959999999998,349.60000000000065,1648.8960000000004
34U,2001,may,8,fine,10.6125,0.8874999999999994,424.5,35.49999999999997,460
34U,2001,may,8,coarse,0.0968,0.06420000000000003,3.872,2.5680000000000014,6.440000000000001
34U,2001,may,8,very fine,27.19280000000001,5.122399999999974,1087.7120000000002,204.89599999999896,1292.6079999999993
34U,2001,may,9,fine,7.1993,1.1197000000000008,287.972,44.78800000000003,332.76
34U,2001,may,9,coarse,0.1016999999999999,0.10590000000000012,4.067999999999996,4.236000000000004,8.304
34U,2001,may,9,very fine,46.238400000000006,4.864000000000004,1849.536,194.56000000000017,2044.0960000000002
34U,2001,may,10,fine,6.6038,0.8901000000000003,264.152,35.60400000000001,299.756
34U,2001,may,10,coarse,0.20019999999999993,0.0999000000000001,8.007999999999997,3.996000000000004,12.004000000000001
34U,2001,may,10,very fine,35.507200000000005,6.247199999999985,1420.288,249.8879999999994,1670.1759999999995
34U,2001,october,1,fine,25.7559,0.8674,1030.2359999999999,34.696,1064.9319999999998
34U,2001,october,1,coarse,0.19621,0.03149000000000001,7.8484,1.2596000000000007,9.108
34U,2001,october,1,very fine,19,NA,760,NA,NA
34U,2001,october,2,fine,12.3642,0.6487000000000016,494.568,25.948000000000064,520.5160000000001
34U,2001,october,2,coarse,0.1029,0.02459999999999995,4.116,0.9839999999999982,5.099999999999998
34U,2001,october,2,very fine,284.84799999999996,6.520800000000008,11393.919999999998,260.83200000000033,11654.751999999999
34U,2001,october,3,fine,37.027,0.7635999999999968,1481.08,30.54399999999987,1511.6239999999998
34U,2001,october,3,coarse,0.23230000000000017,0.01339999999999985,9.292000000000007,0.5359999999999943,9.828000000000001
34U,2001,october,3,very fine,31.90479999999999,4.058399999999992,1276.1919999999996,162.33599999999967,1438.5279999999993
34U,2001,october,4,fine,10.831,0.7536999999999984,433.23999999999995,30.14799999999994,463.3879999999999
34U,2001,october,4,coarse,0.06330000000000013,0.0218999999999998,2.5320000000000054,0.8759999999999923,3.4079999999999977
34U,2001,october,4,very fine,211.6296,13.847199999999988,8465.184,553.8879999999995,9019.071999999998
34U,2001,october,5,fine,24.7977,0.7855000000000025,991.9079999999999,31.4200000000001,1023.328
34U,2001,october,5,coarse,0.23880000000000012,0.02469999999999994,9.552000000000005,0.9879999999999978,10.540000000000003
34U,2001,october,5,very fine,21.67520000000001,1.7480000000000082,867.0080000000004,69.92000000000033,936.9280000000007
34U,2001,october,6,fine,33.6184,1.6687000000000012,1344.7359999999999,66.74800000000005,1411.484
34U,2001,october,6,coarse,0.0665,0.04720000000000013,2.66,1.8880000000000052,4.548000000000005
34U,2001,october,6,very fine,176.776,6.1863999999999635,7071.04,247.45599999999857,7318.495999999998
34U,2001,october,7,fine,26.2189,1.2989999999999997,1048.756,51.95999999999998,1100.7160000000001
34U,2001,october,7,coarse,0.15060000000000007,0.04149999999999987,6.024000000000003,1.6599999999999948,7.6839999999999975
34U,2001,october,7,very fine,73.2488,6.961600000000047,2929.9519999999998,278.4640000000019,3208.4160000000015
34U,2001,october,8,fine,38.261,1.250799999999998,1530.44,50.031999999999925,1580.472
34U,2001,october,8,coarse,0.11470000000000002,0.04849999999999998,4.588000000000001,1.9399999999999995,6.5280000000000005
34U,2001,october,8,very fine,195.4568,28.302399999999977,7818.271999999999,1132.095999999999,8950.367999999999
34U,2001,october,9,fine,25.753100000000003,1.142399999999995,1030.124,45.6959999999998,1075.8199999999997
34U,2001,october,9,coarse,0.14139999999999997,0.02829999999999999,5.655999999999999,1.1319999999999997,6.7879999999999985
34U,2001,october,10,very fine,20.520000000000003,3.526399999999981,820.8000000000001,141.05599999999924,961.8559999999993
34U,2001,october,10,fine,5.440099999999999,2.1136999999999997,217.60399999999996,84.54799999999999,302.15199999999993
34U,2001,october,10,coarse,0.02310000000000012,0.11209999999999988,0.9240000000000048,4.483999999999995,5.4079999999999995
34U,2001,october,10,very fine,435.5864,28.773600000000044,17423.456,1150.9440000000018,18574.4
42,1995,june,1,fine,0.8629,0.4397000000000002,34.516,17.588000000000008,52.104000000000006
42,1995,june,1,coarse,0.03400000000000003,0.0827,1.3600000000000012,3.308,4.668000000000001
42,1995,june,1,very fine,20.26159999999999,2.082399999999975,810.4639999999996,83.295999999999,893.7599999999986
42,1995,june,2,fine,1.5336,0.4877,61.344,19.508000000000003,80.852
42,1995,june,2,coarse,0.0857000000000001,0.1027,3.4280000000000035,4.1080000000000005,7.536000000000004
42,1995,june,2,very fine,26.417599999999993,1.991199999999985,1056.7039999999997,79.64799999999939,1136.3519999999992
42,1995,june,3,fine,3.454,0.6132999999999993,138.16,24.53199999999997,162.69199999999998
42,1995,june,3,coarse,0.8758999999999999,0.11560000000000016,35.035999999999994,4.624000000000006,39.66
42,1995,june,3,very fine,25.277600000000017,4.970399999999994,1011.1040000000006,198.81599999999975,1209.9200000000003
42,1995,june,4,fine,1.8248,0.34050000000000025,72.99199999999999,13.62000000000001,86.612
42,1995,june,4,coarse,0.8023,0.11129999999999995,32.092,4.451999999999998,36.544
42,1995,june,4,very fine,25.308000000000018,2.568799999999989,1012.3200000000006,102.75199999999955,1115.0720000000001
42,1995,june,5,fine,1.8353,0.6305999999999998,73.41199999999999,25.223999999999993,98.63599999999998
42,1995,june,5,coarse,0.3172999999999999,0.18460000000000032,12.691999999999997,7.384000000000013,20.076000000000008
42,1995,june,5,very fine,24.91279999999999,2.568800000000021,996.5119999999996,102.75200000000083,1099.2640000000004
42,1995,june,6,fine,2.2962,0.9384000000000007,91.84799999999998,37.53600000000002,129.38400000000001
42,1995,june,6,coarse,1.1244,0.23950000000000005,44.976,9.580000000000002,54.556
42,1995,june,6,very fine,19.9424,2.0520000000000067,797.6959999999999,82.08000000000027,879.7760000000002
42,1995,june,7,fine,0.8561,0.2145999999999999,34.244,8.583999999999996,42.827999999999996
42,1995,june,7,coarse,0.5191999999999999,0.03520000000000012,20.767999999999994,1.4080000000000048,22.176
42,1995,june,7,very fine,17.936000000000014,2.2495999999999903,717.4400000000005,89.98399999999961,807.4240000000001
42,1995,june,8,fine,0.38650000000000007,0.2586999999999997,15.460000000000003,10.347999999999988,25.807999999999993
42,1995,june,8,coarse,0.18169999999999997,0.01290000000000013,7.267999999999999,0.5160000000000053,7.784000000000004
42,1995,june,8,very fine,15.473600000000015,1.5200000000000014,618.9440000000005,60.800000000000054,679.7440000000006
42,1995,june,9,fine,0.8368000000000002,0.5865,33.47200000000001,23.46,56.93200000000001
42,1995,june,9,coarse,0.09949999999999992,0.10939999999999994,3.979999999999997,4.375999999999998,8.355999999999995
42,1995,june,9,very fine,NA,NA,NA,NA,NA
42,1995,june,10,fine,0.17810000000000015,0.23089999999999988,7.124000000000006,9.235999999999995,16.36
42,1995,june,10,coarse,0.002,0.01109999999999988,0.08,0.4439999999999955,0.5239999999999955
42,1995,june,10,very fine,21.584000000000017,2.4015999999999735,863.3600000000007,96.06399999999894,959.4239999999996
42,1995,october,1,fine,3.6002,0.4721999999999999,144.00799999999998,18.888,162.896
42,1995,october,1,coarse,0.16799999999999993,0.04730000000000012,6.719999999999997,1.8920000000000048,8.612000000000002
42,1995,october,1,very fine,11.324000000000002,3.526399999999983,452.96000000000004,141.0559999999993,594.0159999999994
42,1995,october,2,fine,0.4271,0.15160000000000018,17.084,6.064000000000007,23.148000000000007
42,1995,october,2,coarse,0.05800000000000005,0.07909999999999993,2.320000000000002,3.163999999999998,5.484
42,1995,october,2,very fine,4.256000000000004,1.7479999999999762,170.24000000000015,69.91999999999905,240.1599999999992
42,1995,october,3,fine,1.8409,0.43169999999999975,73.636,17.26799999999999,90.90399999999998
42,1995,october,3,coarse,0.21260000000000012,0.17759999999999998,8.504000000000005,7.103999999999999,15.608000000000004
42,1995,october,3,very fine,7.463200000000023,2.614399999999982,298.5280000000009,104.57599999999928,403.10400000000016
42,1995,october,4,fine,2.4097999999999997,0.09580000000000057,96.39199999999998,3.8320000000000225,100.224
42,1995,october,4,coarse,0.6284000000000001,0.0141,25.136000000000003,0.5640000000000001,25.700000000000003
42,1995,october,4,very fine,3.0400000000000027,0.8512000000000075,121.60000000000011,34.0480000000003,155.64800000000042
42,1995,october,5,fine,2.0271,0.26780000000000026,81.08399999999999,10.71200000000001,91.79599999999999
42,1995,october,5,coarse,0.4927999999999999,0.07130000000000036,19.711999999999996,2.8520000000000145,22.56400000000001
42,1995,october,5,very fine,6.885599999999984,2.3560000000000105,275.42399999999935,94.24000000000042,369.66399999999976
42,1995,october,6,fine,0.9730000000000002,0.375,38.92000000000001,15,53.92000000000001
42,1995,october,6,coarse,0.25669999999999993,0.19179999999999997,10.267999999999997,7.671999999999999,17.939999999999998
42,1995,october,6,very fine,6.642400000000011,3.0703999999999994,265.6960000000004,122.81599999999996,388.5120000000004
42,1995,october,7,fine,0.5684000000000002,0.29369999999999985,22.736000000000008,11.747999999999994,34.484
42,1995,october,7,coarse,0.3575999999999999,0.20189999999999997,14.303999999999997,8.075999999999999,22.379999999999995
42,1995,october,7,very fine,4.605599999999999,2.2495999999999885,184.22399999999996,89.98399999999954,274.2079999999995
42,1995,october,8,fine,0.39769999999999994,0.3238000000000001,15.907999999999998,12.952000000000004,28.86
42,1995,october,8,coarse,0.1398999999999999,0.19629999999999992,5.5959999999999965,7.851999999999997,13.447999999999993
42,1995,october,8,very fine,5.228799999999998,2.4472000000000005,209.1519999999999,97.88800000000002,307.0399999999999
42,1995,october,9,fine,0.3299000000000001,0.4132,13.196000000000003,16.528,29.724000000000004
42,1995,october,9,coarse,0.0786,0.16290000000000004,3.144,6.516000000000002,9.660000000000002
42,1995,october,9,very fine,4.408000000000021,2.3407999999999785,176.32000000000082,93.63199999999914,269.95199999999994
42,1995,october,10,fine,4.0082,0.3955999999999999,160.328,15.823999999999998,176.152
42,1995,october,10,coarse,0.9308,0.10020000000000008,37.232,4.008000000000003,41.24
42,1995,october,10,very fine,9.849599999999995,3.4808000000000217,393.9839999999998,139.23200000000088,533.2160000000007
42,1996,june,1,fine,5.1817,1.098,207.268,43.919999999999995,251.188
42,1996,june,1,coarse,0.00559999999999982,0.12760000000000016,0.22399999999999282,5.104000000000006,5.327999999999999
42,1996,june,1,very fine,8.618399999999996,0.9423999999999975,344.7359999999998,37.6959999999999,382.43199999999973
42,1996,june,2,fine,2.9048999999999996,0.7765000000000005,116.19599999999998,31.060000000000016,147.256
42,1996,june,2,coarse,0.05180000000000006,0.08050000000000002,2.0720000000000023,3.2200000000000006,5.292000000000003
