catchment,year,month,distance_m,width_m,rockyoutcrop_percent,boulder_percent,rubble_percent,gravel_percent,detritus_percent,sandsilt_percent,woodbarrier_count,rockbarrier_count,smallbranches_count,largebranches_count,totalbranches_count,trees_count,largeleafpack_count,smallleafpack_count,run_percent,riffle_percent,pool_percent,plungepool_percent,falls_percent,deciduous_percent,coniferous_percent,canopyarea_percent,slope,depth1_cm,depth2_cm,depth3_cm,depth4_cm,depth5_cm
33,1997,july,330,1.5,0,60,40,0,0,0,0,0,NA,0,10,0,0,6,0,100,0,0,0,100,0,90,moderate,NA,NA,NA,NA,NA
33,1997,july,340,1.7,0,70,30,0,0,0,0,1,NA,0,8,1,4,1,0,98,2,0,0,100,0,75,moderate,NA,NA,NA,NA,NA
33,1997,july,350,1.1,0,30,60,0,10,0,1,0,NA,0,5,1,1,2,0,90,10,0,0,100,0,70,moderate,NA,NA,NA,NA,NA
33,1997,july,360,1.6,0,40,50,0,10,0,1,0,NA,0,7,1,2,1,0,73,25,0,2,100,0,60,moderate,NA,NA,NA,NA,NA
33,1997,july,370,NA,0,90,0,0,10,0,0,0,NA,0,4,0,4,1,0,75,25,0,0,100,0,60,moderate,NA,NA,NA,NA,NA
33,1997,july,380,NA,0,60,30,0,10,0,1,0,NA,0,5,2,2,0,0,78,20,0,2,100,0,90,moderate,NA,NA,NA,NA,NA
33,1997,july,390,NA,20,50,10,0,20,0,2,0,NA,0,3,1,4,1,0,68,30,0,2,100,0,85,moderate,NA,NA,NA,NA,NA
33,1997,july,400,NA,0,60,20,0,20,0,0,0,NA,0,14,1,3,11,0,90,10,0,0,100,0,90,moderate,NA,NA,NA,NA,NA
33,1997,july,410,NA,0,50,30,0,20,0,0,0,NA,0,10,0,2,4,0,100,0,0,0,100,0,95,moderate,NA,NA,NA,NA,NA
33,1997,july,420,NA,0,50,30,0,20,0,0,0,NA,0,8,0,0,6,0,100,0,0,0,100,0,90,moderate,NA,NA,NA,NA,NA
33,1998,july,10,NA,NA,NA,NA,NA,NA,NA,0,0,38,0,NA,0,1,0,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1998,july,20,NA,NA,NA,NA,NA,NA,NA,1,0,50,2,NA,1,1,3,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
33,1998,july,30,NA,NA,NA,NA,NA,NA,NA,0,0,45,1,NA,1,3,6,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,40,NA,NA,NA,NA,NA,NA,NA,0,0,59,3,NA,1,0,9,NA,NA,NA,NA,NA,90,10,95,NA,NA,NA,NA,NA,NA
33,1998,july,50,NA,NA,NA,NA,NA,NA,NA,1,0,21,1,NA,0,0,2,NA,NA,NA,NA,NA,90,10,100,NA,NA,NA,NA,NA,NA
33,1998,july,60,NA,NA,NA,NA,NA,NA,NA,0,0,40,2,NA,3,1,7,NA,NA,NA,NA,NA,95,5,100,NA,NA,NA,NA,NA,NA
33,1998,july,70,NA,NA,NA,NA,NA,NA,NA,0,0,60,3,NA,1,4,5,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,80,NA,NA,NA,NA,NA,NA,NA,0,0,67,3,NA,2,2,4,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1998,july,90,NA,NA,NA,NA,NA,NA,NA,0,0,47,2,NA,3,1,6,NA,NA,NA,NA,NA,95,5,70,NA,NA,NA,NA,NA,NA
33,1998,july,100,NA,NA,NA,NA,NA,NA,NA,0,0,36,2,NA,1,0,7,NA,NA,NA,NA,NA,90,10,80,NA,NA,NA,NA,NA,NA
33,1998,july,110,NA,NA,NA,NA,NA,NA,NA,0,0,35,0,NA,1,2,4,NA,NA,NA,NA,NA,95,5,100,NA,NA,NA,NA,NA,NA
33,1998,july,120,NA,NA,NA,NA,NA,NA,NA,0,0,38,1,NA,2,2,11,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,130,NA,NA,NA,NA,NA,NA,NA,0,0,31,2,NA,0,3,6,NA,NA,NA,NA,NA,100,0,100,NA,NA,NA,NA,NA,NA
33,1998,july,140,NA,NA,NA,NA,NA,NA,NA,1,0,26,1,NA,0,0,4,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1998,july,150,NA,NA,NA,NA,NA,NA,NA,1,0,12,1,NA,0,2,4,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1998,july,160,NA,NA,NA,NA,NA,NA,NA,0,0,52,2,NA,0,1,7,NA,NA,NA,NA,NA,90,10,100,NA,NA,NA,NA,NA,NA
33,1998,july,170,NA,NA,NA,NA,NA,NA,NA,0,0,16,2,NA,1,1,2,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1998,july,180,NA,NA,NA,NA,NA,NA,NA,0,0,40,4,NA,1,2,9,NA,NA,NA,NA,NA,100,0,80,NA,NA,NA,NA,NA,NA
33,1998,july,190,NA,NA,NA,NA,NA,NA,NA,0,0,23,1,NA,0,0,4,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1998,july,200,NA,NA,NA,NA,NA,NA,NA,1,0,55,0,NA,1,5,5,NA,NA,NA,NA,NA,100,0,75,NA,NA,NA,NA,NA,NA
33,1998,july,210,NA,NA,NA,NA,NA,NA,NA,0,0,27,1,NA,0,2,5,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1998,july,220,NA,NA,NA,NA,NA,NA,NA,1,0,48,3,NA,1,4,2,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1998,july,230,NA,NA,NA,NA,NA,NA,NA,0,0,31,2,NA,0,1,4,NA,NA,NA,NA,NA,100,0,75,NA,NA,NA,NA,NA,NA
33,1998,july,240,NA,NA,NA,NA,NA,NA,NA,0,0,17,2,NA,0,0,2,NA,NA,NA,NA,NA,100,0,45,NA,NA,NA,NA,NA,NA
33,1998,july,250,NA,NA,NA,NA,NA,NA,NA,0,0,15,3,NA,0,1,1,NA,NA,NA,NA,NA,100,0,60,NA,NA,NA,NA,NA,NA
33,1998,july,260,NA,NA,NA,NA,NA,NA,NA,0,0,14,4,NA,0,1,1,NA,NA,NA,NA,NA,100,0,40,NA,NA,NA,NA,NA,NA
33,1998,july,270,NA,NA,NA,NA,NA,NA,NA,0,0,25,1,NA,0,4,2,NA,NA,NA,NA,NA,100,0,60,NA,NA,NA,NA,NA,NA
33,1998,july,280,NA,NA,NA,NA,NA,NA,NA,0,0,34,1,NA,0,2,5,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1998,july,290,NA,NA,NA,NA,NA,NA,NA,0,0,35,0,NA,1,2,5,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,300,NA,NA,NA,NA,NA,NA,NA,0,0,12,0,NA,0,2,3,NA,NA,NA,NA,NA,100,0,70,NA,NA,NA,NA,NA,NA
33,1998,july,310,NA,NA,NA,NA,NA,NA,NA,0,0,7,0,NA,0,0,0,NA,NA,NA,NA,NA,100,0,40,NA,NA,NA,NA,NA,NA
33,1998,july,320,NA,NA,NA,NA,NA,NA,NA,0,0,22,0,NA,0,2,3,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1998,july,330,NA,NA,NA,NA,NA,NA,NA,1,0,65,1,NA,0,4,4,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,340,NA,NA,NA,NA,NA,NA,NA,0,0,30,1,NA,0,2,4,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,350,NA,NA,NA,NA,NA,NA,NA,0,0,27,0,NA,0,3,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,360,NA,NA,NA,NA,NA,NA,NA,0,0,28,2,NA,0,3,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,370,NA,NA,NA,NA,NA,NA,NA,0,0,21,0,NA,0,1,5,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1998,july,380,NA,NA,NA,NA,NA,NA,NA,0,0,32,0,NA,0,0,6,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,390,NA,NA,NA,NA,NA,NA,NA,0,0,28,1,NA,1,0,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1998,july,400,NA,NA,NA,NA,NA,NA,NA,0,0,14,3,NA,1,1,3,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1998,july,410,NA,NA,NA,NA,NA,NA,NA,0,0,25,0,NA,0,0,3,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1998,july,420,NA,NA,NA,NA,NA,NA,NA,0,0,44,2,NA,0,1,4,NA,NA,NA,NA,NA,100,0,NA,NA,NA,NA,NA,NA,NA
33,1998,july,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,1999,july,10,NA,NA,NA,NA,NA,NA,NA,1,0,52,0,NA,0,0,1,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,20,NA,NA,NA,NA,NA,NA,NA,5,0,36,0,NA,0,0,4,NA,NA,NA,NA,NA,80,20,95,NA,NA,NA,NA,NA,NA
33,1999,july,30,NA,NA,NA,NA,NA,NA,NA,0,0,63,0,NA,0,0,3,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
33,1999,july,40,NA,NA,NA,NA,NA,NA,NA,0,0,59,1,NA,0,1,1,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
33,1999,july,50,NA,NA,NA,NA,NA,NA,NA,1,0,32,2,NA,0,2,0,NA,NA,NA,NA,NA,90,10,95,NA,NA,NA,NA,NA,NA
33,1999,july,60,NA,NA,NA,NA,NA,NA,NA,0,0,45,2,NA,1,1,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,70,NA,NA,NA,NA,NA,NA,NA,0,0,107,5,NA,0,2,6,NA,NA,NA,NA,NA,98,2,90,NA,NA,NA,NA,NA,NA
33,1999,july,80,NA,NA,NA,NA,NA,NA,NA,0,0,126,3,NA,2,2,5,NA,NA,NA,NA,NA,95,5,75,NA,NA,NA,NA,NA,NA
33,1999,july,90,NA,NA,NA,NA,NA,NA,NA,0,0,48,2,NA,1,0,2,NA,NA,NA,NA,NA,90,10,90,NA,NA,NA,NA,NA,NA
33,1999,july,100,NA,NA,NA,NA,NA,NA,NA,0,0,44,0,NA,0,0,3,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA
33,1999,july,110,NA,NA,NA,NA,NA,NA,NA,1,0,36,1,NA,0,0,3,NA,NA,NA,NA,NA,98,2,95,NA,NA,NA,NA,NA,NA
33,1999,july,120,NA,NA,NA,NA,NA,NA,NA,0,0,62,3,NA,1,0,5,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1999,july,130,NA,NA,NA,NA,NA,NA,NA,0,0,37,2,NA,0,0,4,NA,NA,NA,NA,NA,98,2,75,NA,NA,NA,NA,NA,NA
33,1999,july,140,NA,NA,NA,NA,NA,NA,NA,0,0,33,3,NA,0,0,3,NA,NA,NA,NA,NA,100,0,75,NA,NA,NA,NA,NA,NA
33,1999,july,150,NA,NA,NA,NA,NA,NA,NA,2,0,42,0,NA,0,0,4,NA,NA,NA,NA,NA,95,5,90,NA,NA,NA,NA,NA,NA
33,1999,july,160,NA,NA,NA,NA,NA,NA,NA,0,0,38,0,NA,0,0,2,NA,NA,NA,NA,NA,95,5,85,NA,NA,NA,NA,NA,NA
33,1999,july,170,NA,NA,NA,NA,NA,NA,NA,0,0,43,2,NA,1,1,1,NA,NA,NA,NA,NA,100,0,75,NA,NA,NA,NA,NA,NA
33,1999,july,180,NA,NA,NA,NA,NA,NA,NA,0,0,27,2,NA,0,1,2,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1999,july,190,NA,NA,NA,NA,NA,NA,NA,1,0,24,0,NA,0,1,1,NA,NA,NA,NA,NA,100,0,75,NA,NA,NA,NA,NA,NA
33,1999,july,200,NA,NA,NA,NA,NA,NA,NA,0,0,52,2,NA,0,3,1,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1999,july,210,NA,NA,NA,NA,NA,NA,NA,0,0,96,0,NA,0,2,4,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1999,july,220,NA,NA,NA,NA,NA,NA,NA,1,0,32,0,NA,0,1,0,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1999,july,230,NA,NA,NA,NA,NA,NA,NA,0,0,22,1,NA,0,0,4,NA,NA,NA,NA,NA,100,0,60,NA,NA,NA,NA,NA,NA
33,1999,july,240,NA,NA,NA,NA,NA,NA,NA,0,0,23,0,NA,0,0,3,NA,NA,NA,NA,NA,100,0,65,NA,NA,NA,NA,NA,NA
33,1999,july,250,NA,NA,NA,NA,NA,NA,NA,1,0,28,1,NA,0,0,1,NA,NA,NA,NA,NA,100,0,50,NA,NA,NA,NA,NA,NA
33,1999,july,260,NA,NA,NA,NA,NA,NA,NA,1,0,32,0,NA,0,0,1,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1999,july,270,NA,NA,NA,NA,NA,NA,NA,0,0,47,1,NA,0,0,6,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,280,NA,NA,NA,NA,NA,NA,NA,0,1,24,1,NA,0,1,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,290,NA,NA,NA,NA,NA,NA,NA,0,0,36,0,NA,0,0,2,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
33,1999,july,300,NA,NA,NA,NA,NA,NA,NA,1,0,100,0,NA,1,0,0,NA,NA,NA,NA,NA,100,0,20,NA,NA,NA,NA,NA,NA
33,1999,july,310,NA,NA,NA,NA,NA,NA,NA,0,0,33,0,NA,0,1,3,NA,NA,NA,NA,NA,100,0,80,NA,NA,NA,NA,NA,NA
33,1999,july,320,NA,NA,NA,NA,NA,NA,NA,1,0,37,1,NA,0,1,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,330,NA,NA,NA,NA,NA,NA,NA,2,0,35,0,NA,0,0,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,340,NA,NA,NA,NA,NA,NA,NA,1,0,39,0,NA,0,1,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,350,NA,NA,NA,NA,NA,NA,NA,0,0,26,0,NA,0,0,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,360,NA,NA,NA,NA,NA,NA,NA,0,1,22,0,NA,0,0,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,370,NA,NA,NA,NA,NA,NA,NA,0,0,28,1,NA,0,2,2,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
33,1999,july,380,NA,NA,NA,NA,NA,NA,NA,0,0,43,1,NA,1,0,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,390,NA,NA,NA,NA,NA,NA,NA,0,0,28,2,NA,0,2,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,400,NA,NA,NA,NA,NA,NA,NA,0,0,25,0,NA,0,1,1,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,410,NA,NA,NA,NA,NA,NA,NA,0,0,24,0,NA,3,3,1,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,1999,july,420,NA,NA,NA,NA,NA,NA,NA,0,0,32,0,NA,0,2,1,NA,NA,NA,NA,NA,100,0,75,NA,NA,NA,NA,NA,NA
33,1999,july,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2000,july,10,3.4,NA,NA,NA,NA,NA,NA,0,0,52,0,NA,0,2,6,NA,NA,NA,NA,NA,95,5,90,NA,1,1,1,1,1
33,2000,july,20,2.3,NA,NA,NA,NA,NA,NA,0,0,72,0,NA,0,3,8,NA,NA,NA,NA,NA,90,10,95,NA,3,7,10,14,10
33,2000,july,30,3.4,NA,NA,NA,NA,NA,NA,1,0,135,0,NA,0,6,11,NA,NA,NA,NA,NA,95,5,95,NA,1,1,1,1,1
33,2000,july,40,2.5,NA,NA,NA,NA,NA,NA,1,0,121,2,NA,0,6,15,NA,NA,NA,NA,NA,95,5,95,NA,1,5,1,4,1
33,2000,july,50,2,NA,NA,NA,NA,NA,NA,0,0,56,1,NA,0,0,5,NA,NA,NA,NA,NA,100,0,95,NA,5,1,7,1,1
33,2000,july,60,2.1,NA,NA,NA,NA,NA,NA,0,0,128,2,NA,0,9,11,NA,NA,NA,NA,NA,100,0,95,NA,1,1,5,2,1
33,2000,july,70,4,NA,NA,NA,NA,NA,NA,2,0,220,4,NA,0,4,18,NA,NA,NA,NA,NA,95,5,95,NA,1,6,3,2,1
33,2000,july,80,3.7,NA,NA,NA,NA,NA,NA,0,0,184,4,NA,0,11,13,NA,NA,NA,NA,NA,95,5,90,NA,1,4,1,6,2
33,2000,july,90,1.9,NA,NA,NA,NA,NA,NA,1,0,90,2,NA,1,2,12,NA,NA,NA,NA,NA,95,5,90,NA,1,3,5,7,2
33,2000,july,100,2.3,NA,NA,NA,NA,NA,NA,0,0,73,2,NA,0,2,6,NA,NA,NA,NA,NA,95,5,95,NA,2,1,13,7,4
33,2000,july,110,1.9,NA,NA,NA,NA,NA,NA,0,0,173,3,NA,0,9,8,NA,NA,NA,NA,NA,95,5,95,NA,5,6,8,3,1
33,2000,july,120,5.2,NA,NA,NA,NA,NA,NA,0,0,185,2,NA,1,7,15,NA,NA,NA,NA,NA,100,0,90,NA,4,3,2,1,2
33,2000,july,130,2.6,NA,NA,NA,NA,NA,NA,0,0,73,0,NA,0,3,9,NA,NA,NA,NA,NA,100,0,95,NA,5,6,14,14,4
33,2000,july,140,3,NA,NA,NA,NA,NA,NA,1,0,62,0,NA,0,5,10,NA,NA,NA,NA,NA,100,0,90,NA,2,3,2,2,1
33,2000,july,150,3.4,NA,NA,NA,NA,NA,NA,1,0,66,1,NA,0,6,3,NA,NA,NA,NA,NA,95,5,85,NA,1,1,3,2,1
33,2000,july,160,1.9,NA,NA,NA,NA,NA,NA,0,0,95,0,NA,0,6,12,NA,NA,NA,NA,NA,100,0,90,NA,1,2,4,2,1
33,2000,july,170,2,NA,NA,NA,NA,NA,NA,0,0,95,3,NA,0,2,7,NA,NA,NA,NA,NA,100,0,90,NA,2,2,6,7,4
33,2000,july,180,2.5,NA,NA,NA,NA,NA,NA,0,0,105,2,NA,0,8,7,NA,NA,NA,NA,NA,100,0,90,NA,2,2,3,2,1
33,2000,july,190,2.5,NA,NA,NA,NA,NA,NA,1,0,25,0,NA,0,0,8,NA,NA,NA,NA,NA,90,10,85,NA,3,3,2,1,1
33,2000,july,200,2.4,NA,NA,NA,NA,NA,NA,1,0,96,2,NA,0,6,8,NA,NA,NA,NA,NA,95,5,90,NA,1,2,2,4,1
33,2000,july,210,3.4,NA,NA,NA,NA,NA,NA,1,0,130,2,NA,0,8,13,NA,NA,NA,NA,NA,100,0,90,NA,1,3,2,1,5
33,2000,july,220,2.3,NA,NA,NA,NA,NA,NA,1,0,55,0,NA,1,4,6,NA,NA,NA,NA,NA,100,0,90,NA,2,5,6,7,5
33,2000,july,230,2.2,NA,NA,NA,NA,NA,NA,0,0,40,0,NA,0,6,8,NA,NA,NA,NA,NA,100,0,85,NA,5,9,10,4,3
33,2000,july,240,2.3,NA,NA,NA,NA,NA,NA,0,0,55,1,NA,0,1,8,NA,NA,NA,NA,NA,100,0,85,NA,2,7,2,1,1
33,2000,july,250,1.6,NA,NA,NA,NA,NA,NA,1,0,48,1,NA,0,4,5,NA,NA,NA,NA,NA,100,0,60,NA,1,5,4,11,10
33,2000,july,260,3.3,NA,NA,NA,NA,NA,NA,0,0,25,2,NA,0,4,13,NA,NA,NA,NA,NA,100,0,50,NA,1,1,3,4,1
33,2000,july,270,1.7,NA,NA,NA,NA,NA,NA,0,1,69,0,NA,0,4,12,NA,NA,NA,NA,NA,100,0,90,NA,5,4,4,6,2
33,2000,july,280,3.5,NA,NA,NA,NA,NA,NA,0,0,45,1,NA,0,5,13,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
33,2000,july,290,1.5,NA,NA,NA,NA,NA,NA,0,0,43,1,NA,0,5,12,NA,NA,NA,NA,NA,100,0,95,NA,1,6,15,14,1
33,2000,july,300,1.8,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,0,2,3,NA,NA,NA,NA,NA,100,0,90,NA,3,5,11,4,1
33,2000,july,310,2.8,NA,NA,NA,NA,NA,NA,0,0,60,0,NA,0,2,4,NA,NA,NA,NA,NA,100,0,75,NA,NA,NA,NA,NA,NA
33,2000,july,320,1.8,NA,NA,NA,NA,NA,NA,0,0,85,1,NA,0,10,9,NA,NA,NA,NA,NA,100,0,95,NA,1,1,4,3,1
33,2000,july,330,1.2,NA,NA,NA,NA,NA,NA,1,0,57,0,NA,0,6,5,NA,NA,NA,NA,NA,100,0,95,NA,14,4,4,3,2
33,2000,july,340,1.5,NA,NA,NA,NA,NA,NA,1,0,80,0,NA,0,6,5,NA,NA,NA,NA,NA,100,0,95,NA,2,2,5,1,1
33,2000,july,350,1.3,NA,NA,NA,NA,NA,NA,0,0,105,0,NA,0,9,4,NA,NA,NA,NA,NA,100,0,95,NA,1,5,5,11,18
33,2000,july,360,1.8,NA,NA,NA,NA,NA,NA,0,0,105,0,NA,0,6,8,NA,NA,NA,NA,NA,100,0,95,NA,4,9,4,3,2
33,2000,july,370,1.4,NA,NA,NA,NA,NA,NA,0,0,85,0,NA,0,3,6,NA,NA,NA,NA,NA,100,0,95,NA,1,1,1,3,3
33,2000,july,380,2.2,NA,NA,NA,NA,NA,NA,1,0,65,1,NA,0,3,7,NA,NA,NA,NA,NA,100,0,95,NA,5,4,11,6,2
33,2000,july,390,1.4,NA,NA,NA,NA,NA,NA,1,0,95,2,NA,0,6,1,NA,NA,NA,NA,NA,100,0,95,NA,4,3,2,1,1
33,2000,july,400,1.5,NA,NA,NA,NA,NA,NA,0,0,82,2,NA,0,5,3,NA,NA,NA,NA,NA,100,0,90,NA,1,7,9,8,6
33,2000,july,410,1.2,NA,NA,NA,NA,NA,NA,0,1,85,1,NA,0,4,4,NA,NA,NA,NA,NA,100,0,95,NA,5,4,6,5,1
33,2000,july,420,1.7,NA,NA,NA,NA,NA,NA,0,0,116,2,NA,0,11,3,NA,NA,NA,NA,NA,100,0,80,NA,8,13,17,10,4
34L,1996,august,10,2.7,0,0,20,70,0,10,0,0,NA,0,24,2,3,6,20,75,5,0,0,80,20,100,low,NA,NA,NA,NA,NA
34L,1996,august,20,2.9,0,0,35,60,0,5,1,0,NA,3,40,2,1,4,0,70,30,0,0,80,20,100,low,NA,NA,NA,NA,NA
34L,1996,august,30,2.2,0,0,20,60,0,20,1,0,NA,0,17,1,2,1,10,75,15,0,0,95,5,100,low,NA,NA,NA,NA,NA
34L,1996,august,40,1.9,0,10,60,30,0,0,0,0,NA,4,63,4,2,6,5,95,0,0,0,95,5,100,low,NA,NA,NA,NA,NA
34L,1996,august,50,1.9,0,15,60,15,0,10,0,0,NA,0,61,2,3,6,30,70,0,0,0,30,70,100,low,NA,NA,NA,NA,NA
34L,1996,august,60,1.9,0,0,70,15,5,10,0,0,NA,0,43,4,4,5,0,80,20,0,0,90,10,90,low,NA,NA,NA,NA,NA
34L,1996,august,70,2.9,0,10,70,10,0,10,0,0,NA,0,62,3,1,2,10,90,0,0,0,75,25,40,low,NA,NA,NA,NA,NA
34L,1996,august,80,3,0,5,80,15,0,0,0,0,NA,0,57,3,2,4,0,95,5,0,0,60,40,100,low,NA,NA,NA,NA,NA
34L,1996,august,90,3.3,0,5,75,10,5,5,1,0,NA,5,23,4,1,4,0,85,10,0,5,75,25,75,low,NA,NA,NA,NA,NA
34L,1996,august,100,3,0,0,5,25,5,65,1,0,NA,4,40,3,1,4,70,10,20,0,0,80,20,90,low,NA,NA,NA,NA,NA
34L,1996,august,110,2.8,NA,NA,NA,NA,NA,NA,0,0,NA,0,63,4,0,3,10,90,0,0,0,20,80,100,low,NA,NA,NA,NA,NA
34L,1996,august,120,2.2,0,20,10,70,0,0,1,0,NA,2,37,1,0,2,0,85,0,10,5,95,5,100,low,NA,NA,NA,NA,NA
34L,1996,august,130,3.1,0,25,50,20,0,5,1,0,NA,0,38,2,0,1,0,70,20,5,5,100,0,95,low,NA,NA,NA,NA,NA
34L,1996,august,140,3.2,0,5,15,80,0,0,1,0,NA,5,71,4,5,1,0,85,10,0,5,95,5,60,low,NA,NA,NA,NA,NA
34L,1996,august,150,3,0,20,45,35,0,0,0,0,NA,3,44,3,2,4,10,90,0,0,0,90,10,90,low,NA,NA,NA,NA,NA
34L,1996,august,160,2.6,0,20,70,10,0,0,1,0,NA,0,45,3,0,4,0,100,0,0,0,95,5,100,moderate,NA,NA,NA,NA,NA
34L,1996,august,170,2.1,0,0,15,85,0,0,0,0,NA,0,100,3,4,4,20,80,0,0,0,30,70,100,moderate,NA,NA,NA,NA,NA
34L,1996,august,180,3.1,0,5,10,85,0,0,0,0,NA,0,56,1,1,6,20,75,5,0,0,90,10,100,moderate,NA,NA,NA,NA,NA
34L,1996,august,190,1.9,0,20,40,40,0,0,0,0,NA,0,35,2,1,3,15,80,5,0,0,70,30,100,moderate,NA,NA,NA,NA,NA
34L,1996,august,200,1.7,0,15,55,30,0,0,0,0,NA,0,51,3,1,6,10,85,0,5,0,75,25,90,moderate,NA,NA,NA,NA,NA
34L,1996,august,210,2.8,0,20,20,50,0,10,0,0,NA,4,63,4,6,3,0,80,0,10,10,95,5,80,moderate,NA,NA,NA,NA,NA
34L,1996,august,220,2.2,0,0,18,75,2,5,0,0,NA,0,67,3,3,3,0,95,5,0,0,60,40,60,moderate,NA,NA,NA,NA,NA
34L,1996,august,230,2.8,0,10,40,50,0,0,1,0,NA,0,78,5,4,4,10,85,0,0,5,40,60,30,moderate,NA,NA,NA,NA,NA
34L,1996,august,240,3.2,0,0,70,25,0,5,0,0,NA,0,85,5,5,3,0,85,15,0,0,90,10,5,low,NA,NA,NA,NA,NA
34L,1996,august,250,2.4,0,8,70,20,2,0,1,0,NA,0,52,2,1,4,10,78,10,0,2,90,10,30,low,NA,NA,NA,NA,NA
34L,1996,august,260,2.3,0,15,65,20,0,0,0,0,NA,0,33,3,2,2,50,45,0,5,0,95,5,95,low,NA,NA,NA,NA,NA
34L,1996,august,270,2.6,0,15,35,40,10,0,0,0,NA,0,40,3,3,2,20,60,20,0,0,95,5,100,low,NA,NA,NA,NA,NA
34L,1996,august,280,1.9,0,15,60,25,0,0,0,0,NA,0,30,6,1,3,0,100,0,0,0,100,0,50,low,NA,NA,NA,NA,NA
