catchment,year,date_in,date_out,daysout_number,trap_number,sieve_size,inorganic_g,organic_g,organic_gperm2
34M,1997,1997-05-25,1997-08-18,86,3,coarse,0.38979999999999926,1.857000000000001,18.57000000000001
34M,1997,1997-05-25,1997-08-18,86,4,fine,2.8735,1.564499999999999,15.644999999999989
34M,1997,1997-05-25,1997-08-18,86,4,coarse,1.3940000000000001,3.0912000000000006,30.912000000000006
34M,1997,1997-05-25,1997-08-18,86,5,fine,1.9713999999999992,0.9151000000000007,9.151000000000007
34M,1997,1997-05-25,1997-08-18,86,5,coarse,0.952,2.1708999999999996,21.708999999999996
34M,1997,1997-05-25,1997-08-18,86,6,fine,4.0097000000000005,1.9817,19.817
34M,1997,1997-05-25,1997-08-18,86,6,coarse,3.944700000000001,4.243599999999999,42.43599999999999
34M,1997,NA,1997-05-23,NA,1,fine,10.9352,2.7395999999999994,27.395999999999994
34M,1997,NA,1997-05-23,NA,1,coarse,14.349700000000002,4.484699999999997,44.846999999999966
34M,1997,NA,1997-05-23,NA,2,fine,46.3343,2.5996999999999986,25.996999999999986
34M,1997,NA,1997-05-23,NA,2,coarse,55.0582,2.7135000000000034,27.135000000000034
34M,1997,NA,1997-05-23,NA,3,fine,49.885099999999994,4.622399999999999,46.22399999999999
34M,1997,NA,1997-05-23,NA,3,coarse,80.67850000000001,5.3359999999999985,53.359999999999985
34M,1997,NA,1997-05-23,NA,4,fine,17.502899999999997,2.151500000000002,21.515000000000022
34M,1997,NA,1997-05-23,NA,4,coarse,27.4416,2.0423999999999936,20.423999999999936
34M,1997,NA,1997-05-23,NA,5,fine,32.8031,3.9521999999999977,39.52199999999998
34M,1997,NA,1997-05-23,NA,5,coarse,23.0933,3.8482999999999983,38.48299999999998
34M,1997,NA,1997-05-23,NA,6,fine,30.6724,3.8789000000000016,38.789000000000016
34M,1997,NA,1997-05-23,NA,6,coarse,22.066899999999997,4.284800000000004,42.84800000000004
34M,1997,1997-08-20,1997-11-13,86,1,fine,0.9398999999999997,0.29850000000000065,2.9850000000000065
34M,1997,1997-08-20,1997-11-13,86,1,coarse,0.7521000000000004,0.7556999999999992,7.5569999999999915
34M,1997,1997-08-20,1997-11-13,86,2,fine,13.3287,3.1214000000000013,31.214000000000013
34M,1997,1997-08-20,1997-11-13,86,2,coarse,3.732800000000001,3.251999999999999,32.51999999999999
34M,1997,1997-08-20,1997-11-13,86,3,fine,1.6884999999999994,0.18120000000000047,1.8120000000000047
34M,1997,1997-08-20,1997-11-13,86,3,coarse,1.1626000000000012,0.28559999999999874,2.8559999999999874
34M,1997,1997-08-20,1997-11-13,86,4,fine,3.7746000000000013,0.7291999999999987,7.291999999999987
34M,1997,1997-08-20,1997-11-13,86,4,coarse,3.4307999999999996,1.9383999999999997,19.383999999999997
34M,1997,1997-08-20,1997-11-13,86,5,fine,0.6963000000000008,0.3891999999999989,3.891999999999989
34M,1997,1997-08-20,1997-11-13,86,5,coarse,0.5318000000000005,0.8685999999999989,8.68599999999999
34M,1997,1997-08-20,1997-11-13,86,6,fine,0.986600000000001,0.3044999999999991,3.044999999999991
34M,1997,1997-08-20,1997-11-13,86,6,coarse,0.4159999999999986,0.3139000000000003,3.139000000000003
34M,1998,1998-04-30,1998-08-19,112,1,fine,0.8061000000000003,0.7396999999999995,7.396999999999995
34M,1998,1998-04-30,1998-08-19,112,1,coarse,0.5537999999999998,1.3289,13.289
34M,1998,1998-04-30,1998-08-19,112,2,fine,1.2133,2.3367000000000004,23.367000000000004
34M,1998,1998-04-30,1998-08-19,112,2,coarse,0.7202000000000002,3.2998999999999996,32.998999999999995
34M,1998,1998-04-30,1998-08-19,112,3,fine,4.3481000000000005,2.9502999999999995,29.502999999999993
34M,1998,1998-04-30,1998-08-19,112,3,coarse,3.0147,7.570100000000002,75.70100000000002
34M,1998,1998-04-30,1998-08-19,112,4,fine,4.9093,1.4460000000000006,14.460000000000006
34M,1998,1998-04-30,1998-08-19,112,4,coarse,1.8663999999999998,1.9756,19.756
34M,1998,1998-04-30,1998-08-19,112,5,fine,1.8377,1.2112000000000005,12.112000000000005
34M,1998,1998-04-30,1998-08-19,112,5,coarse,0.9019999999999999,2.0317,20.317
34M,1998,1998-04-30,1998-08-19,112,6,fine,1.6315,1.0463,10.463000000000001
34M,1998,1998-04-30,1998-08-19,112,6,coarse,0.6332999999999998,1.5837000000000003,15.837000000000003
34M,1998,1998-08-20,1998-10-27,69,1,fine,0.4863000000000002,0.5636000000000001,5.636000000000001
34M,1998,1998-08-20,1998-10-27,69,1,coarse,0.5509000000000002,0.7748999999999997,7.748999999999997
34M,1998,1998-08-20,1998-10-27,69,2,fine,1.5002000000000002,1.2636000000000005,12.636000000000005
34M,1998,1998-08-20,1998-10-27,69,2,coarse,0.4159999999999999,1.3208,13.208
34M,1998,1998-08-20,1998-10-27,69,3,fine,0.4258000000000002,0.6917,6.917
34M,1998,1998-08-20,1998-10-27,69,3,coarse,0.23729999999999984,1.2328,12.328
34M,1998,1998-08-20,1998-10-27,69,4,fine,0.5823999999999998,0.6196000000000002,6.1960000000000015
34M,1998,1998-08-20,1998-10-27,69,4,coarse,0.18730000000000002,1.1577999999999995,11.577999999999996
34M,1998,1998-08-20,1998-10-27,69,5,fine,0.3236000000000001,0.3788,3.7880000000000003
34M,1998,1998-08-20,1998-10-27,69,5,coarse,0.24320000000000008,0.8412000000000002,8.412000000000003
34M,1998,1998-08-20,1998-10-27,69,6,fine,0.3608,0.31989999999999985,3.1989999999999985
34M,1998,1998-08-20,1998-10-27,69,6,coarse,0.1845000000000001,0.5199,5.199
34M,1999,NA,1999-08-12,NA,1,fine,NA,NA,NA
34M,1999,NA,1999-08-12,NA,1,coarse,NA,NA,NA
34M,1999,NA,1999-08-12,NA,2,fine,NA,NA,NA
34M,1999,NA,1999-08-12,NA,2,coarse,NA,NA,NA
34M,1999,NA,1999-08-12,NA,3,fine,NA,NA,NA
34M,1999,NA,1999-08-12,NA,3,coarse,NA,NA,NA
34M,1999,NA,1999-08-12,NA,4,fine,NA,NA,NA
34M,1999,NA,1999-08-12,NA,4,coarse,NA,NA,NA
34M,1999,NA,1999-08-12,NA,5,fine,NA,NA,NA
34M,1999,NA,1999-08-12,NA,5,coarse,NA,NA,NA
34M,1999,NA,1999-08-12,NA,6,fine,NA,NA,NA
34M,1999,NA,1999-08-12,NA,6,coarse,NA,NA,NA
34M,1999,1999-08-11,1999-10-15,66,1,fine,4.374099999999999,1.1225000000000005,11.225000000000005
34M,1999,1999-08-11,1999-10-15,66,1,coarse,2.403600000000001,2.9930000000000003,29.930000000000003
34M,1999,1999-08-11,1999-10-15,66,2,fine,1.4646,1.0437,10.437000000000001
34M,1999,1999-08-11,1999-10-15,66,2,coarse,3.0402,2.0624,20.624
34M,1999,1999-08-11,1999-10-15,66,3,fine,0.3985000000000001,0.6774,6.774
34M,1999,1999-08-11,1999-10-15,66,3,coarse,0.5646999999999998,1.5678,15.678
34M,1999,1999-08-11,1999-10-15,66,4,fine,4.284,1.8767000000000005,18.767000000000003
34M,1999,1999-08-11,1999-10-15,66,4,coarse,7.9116,4.312000000000001,43.12000000000001
34M,1999,1999-08-11,1999-10-15,66,5,fine,4.3542000000000005,0.5170000000000003,5.1700000000000035
34M,1999,1999-08-11,1999-10-15,66,5,coarse,3.4367,1.0837000000000003,10.837000000000003
34M,1999,1999-08-11,1999-10-15,66,6,fine,8.2667,0.9240999999999993,9.240999999999993
34M,1999,1999-08-11,1999-10-15,66,6,coarse,3.8533,1.6997999999999998,16.997999999999998
34M,2000,2000-05-03,2000-07-20,78,1,fine,33.2344,1.6447999999999965,16.447999999999965
34M,2000,2000-05-03,2000-07-20,78,1,coarse,64.6377,4.019800000000004,40.198000000000036
34M,2000,2000-05-03,2000-07-20,78,2,fine,0.8885000000000005,0.615499999999999,6.1549999999999905
34M,2000,2000-05-03,2000-07-20,78,2,coarse,0.8323,1.7022000000000013,17.022000000000013
34M,2000,2000-05-03,2000-07-20,78,3,fine,16.4197,1.440100000000001,14.40100000000001
34M,2000,2000-05-03,2000-07-20,78,3,coarse,28.1635,1.8179000000000016,18.179000000000016
34M,2000,2000-05-03,2000-07-20,78,4,fine,6.4412,2.4212000000000007,24.212000000000007
34M,2000,2000-05-03,2000-07-20,78,4,coarse,1.7072000000000003,3.472200000000001,34.72200000000001
34M,2000,2000-05-03,2000-07-20,78,5,fine,1.5975000000000001,1.3643999999999998,13.643999999999998
34M,2000,2000-05-03,2000-07-20,78,5,coarse,0.8244000000000007,1.9547999999999988,19.547999999999988
34M,2000,2000-05-03,2000-07-20,78,6,fine,3.1438000000000006,1.3679000000000006,13.679000000000006
34M,2000,2000-05-03,2000-07-20,78,6,coarse,1.7876999999999992,2.0411,20.411
34M,2000,2000-07-20,2000-10-12,77,1,fine,1.5834000000000001,0.9175999999999996,9.175999999999997
34M,2000,2000-07-20,2000-10-12,77,1,coarse,0.8711999999999998,2.1802,21.802
34M,2000,2000-07-20,2000-10-12,77,2,fine,3.1206,1.1550000000000007,11.550000000000008
34M,2000,2000-07-20,2000-10-12,77,2,coarse,7.639399999999999,1.8685,18.685000000000002
34M,2000,2000-07-20,2000-10-12,77,3,fine,1.9715000000000003,0.8174000000000001,8.174000000000001
34M,2000,2000-07-20,2000-10-12,77,3,coarse,0.9228999999999998,1.1704000000000003,11.704000000000004
34M,2000,2000-07-20,2000-10-12,77,4,fine,2.5737,0.9726999999999997,9.726999999999997
34M,2000,2000-07-20,2000-10-12,77,4,coarse,1.0254999999999999,1.4755000000000005,14.755000000000004
34M,2000,2000-07-20,2000-10-12,77,5,fine,0.49940000000000007,0.3405,3.4050000000000002
34M,2000,2000-07-20,2000-10-12,77,5,coarse,0.7211999999999998,0.5823,5.823
34M,2000,2000-07-20,2000-10-12,77,6,fine,1.6505999999999998,0.7602000000000002,7.602000000000002
34M,2000,2000-07-20,2000-10-12,77,6,coarse,2.1588000000000003,1.4555999999999996,14.555999999999996
34U,1996,1996-07-02,1996-09-25,84,1,coarse,5.2617,3.6923,36.923
34U,1996,1996-07-02,1996-09-25,84,1,fine,3.5927000000000002,2.1648,21.648
34U,1996,1996-07-02,1996-09-25,84,2,coarse,4.8236,6.475799999999999,64.75799999999998
34U,1996,1996-07-02,1996-09-25,84,2,fine,8.7599,5.856200000000001,58.56200000000001
34U,1996,1996-07-02,1996-09-25,84,3,coarse,1.2008999999999999,3.1559999999999997,31.559999999999995
34U,1996,1996-07-02,1996-09-25,84,3,fine,2.3783,2.5994000000000006,25.994000000000007
34U,1996,1996-07-02,1996-09-25,84,4,coarse,1.3705000000000003,3.3049999999999993,33.04999999999999
34U,1996,1996-07-02,1996-09-25,84,4,fine,2.0831999999999997,2.3411,23.411
34U,1996,1996-07-02,1996-09-25,84,5,coarse,2.7211999999999996,4.192700000000001,41.927000000000014
34U,1996,1996-07-02,1996-09-25,84,5,fine,7.966799999999999,3.854600000000002,38.54600000000002
34U,1996,1996-07-02,1996-09-25,84,6,coarse,1.3354,2.5172999999999996,25.172999999999995
34U,1996,1996-07-02,1996-09-25,84,6,fine,3.1298000000000004,2.5787999999999993,25.787999999999993
34U,1996,1996-09-25,1996-11-13,49,1,coarse,10.3653,3.7169999999999983,37.16999999999998
34U,1996,1996-09-25,1996-11-13,49,1,fine,9.5847,2.823500000000001,28.23500000000001
34U,1996,1996-09-25,1996-11-13,49,2,coarse,5.738100000000001,6.793699999999999,67.937
34U,1996,1996-09-25,1996-11-13,49,2,fine,12.7553,4.133100000000001,41.331
34U,1996,1996-09-25,1996-11-13,49,3,coarse,4.0251,3.5866,35.866
34U,1996,1996-09-25,1996-11-13,49,3,fine,5.214,2.361099999999998,23.610999999999983
34U,1996,1996-09-25,1996-11-13,49,4,coarse,NA,NA,NA
34U,1996,1996-09-25,1996-11-13,49,4,fine,NA,NA,NA
34U,1996,1996-09-25,1996-11-13,49,5,coarse,26.1753,4.416299999999996,44.16299999999996
34U,1996,1996-09-25,1996-11-13,49,5,fine,19.0428,3.6062999999999974,36.062999999999974
34U,1996,1996-09-25,1996-11-13,49,6,coarse,11.078299999999999,4.2585,42.584999999999994
34U,1996,1996-09-25,1996-11-13,49,6,fine,13.4667,3.4643000000000015,34.643000000000015
34U,1997,1997-05-25,1997-08-18,86,1,fine,11.408,2.7978000000000023,27.978000000000023
34U,1997,1997-05-25,1997-08-18,86,1,coarse,10.265899999999998,4.760400000000001,47.604000000000006
34U,1997,1997-05-25,1997-08-18,86,2,fine,53.821,10.698700000000002,106.98700000000002
34U,1997,1997-05-25,1997-08-18,86,2,coarse,17.7265,13.1103,131.103
34U,1997,1997-05-25,1997-08-18,86,3,fine,132.0262,9.264299999999992,92.64299999999992
34U,1997,1997-05-25,1997-08-18,86,3,coarse,41.0868,13.5625,135.625
34U,1997,1997-05-25,1997-08-18,86,4,fine,8.7843,1.4320000000000022,14.320000000000022
34U,1997,1997-05-25,1997-08-18,86,4,coarse,17.9454,1.4171000000000014,14.171000000000014
34U,1997,1997-05-25,1997-08-18,86,5,fine,25.7641,1.4658999999999978,14.658999999999978
34U,1997,1997-05-25,1997-08-18,86,5,coarse,14.3105,2.1129,21.128999999999998
34U,1997,1997-05-25,1997-08-18,86,6,fine,1.4490999999999996,1.1439000000000004,11.439000000000004
34U,1997,1997-05-25,1997-08-18,86,6,coarse,0.5280000000000005,1.4308999999999994,14.308999999999994
34U,1997,NA,1997-05-23,NA,1,fine,43.7458,4.962599999999995,49.62599999999995
34U,1997,NA,1997-05-23,NA,1,coarse,35.9834,4.798699999999997,47.986999999999966
34U,1997,NA,1997-05-23,NA,2,fine,154.8951,10.97109999999998,109.7109999999998
34U,1997,NA,1997-05-23,NA,2,coarse,89.9499,12.256299999999996,122.56299999999996
34U,1997,NA,1997-05-23,NA,3,fine,88.8883,6.385599999999997,63.855999999999966
34U,1997,NA,1997-05-23,NA,3,coarse,24.4488,4.056899999999999,40.56899999999999
34U,1997,NA,1997-05-23,NA,4,fine,NA,NA,NA
34U,1997,NA,1997-05-23,NA,4,coarse,NA,NA,NA
34U,1997,NA,1997-05-23,NA,5,fine,33.9862,3.4806000000000026,34.806000000000026
34U,1997,NA,1997-05-23,NA,5,coarse,34.200500000000005,3.154600000000002,31.54600000000002
34U,1997,NA,1997-05-23,NA,6,fine,14.3498,2.7022000000000013,27.022000000000013
34U,1997,NA,1997-05-23,NA,6,coarse,8.696899999999998,2.4790000000000028,24.790000000000028
34U,1997,1997-08-20,1997-11-13,86,1,fine,5.636000000000001,0.654399999999999,6.54399999999999
34U,1997,1997-08-20,1997-11-13,86,1,coarse,1.1380999999999997,1.4561999999999993,14.561999999999992
34U,1997,1997-08-20,1997-11-13,86,2,fine,2.292,0.8590999999999996,8.590999999999996
34U,1997,1997-08-20,1997-11-13,86,2,coarse,0.22829999999999906,1.4825,14.825
34U,1997,1997-08-20,1997-11-13,86,3,fine,3.1043000000000003,1.4779999999999998,14.779999999999998
34U,1997,1997-08-20,1997-11-13,86,3,coarse,1.5460000000000012,1.9760999999999989,19.76099999999999
34U,1997,1997-08-20,1997-11-13,86,4,fine,0.6026000000000007,0.5131999999999994,5.131999999999994
34U,1997,1997-08-20,1997-11-13,86,4,coarse,0.5741999999999994,0.5092000000000017,5.0920000000000165
34U,1997,1997-08-20,1997-11-13,86,5,fine,0.5451000000000015,0.38249999999999845,3.8249999999999846
34U,1997,1997-08-20,1997-11-13,86,5,coarse,0.392199999999999,0.567400000000001,5.67400000000001
34U,1997,1997-08-20,1997-11-13,86,6,fine,1.6723000000000017,0.1255999999999986,1.255999999999986
34U,1997,1997-08-20,1997-11-13,86,6,coarse,1.3930000000000007,0.5817999999999994,5.817999999999994
34U,1998,1998-04-30,1998-08-19,112,1,fine,3.6586,2.7491000000000003,27.491000000000003
34U,1998,1998-04-30,1998-08-19,112,1,coarse,1.5949000000000002,3.6532,36.532
34U,1998,1998-04-30,1998-08-19,112,2,fine,4.554499999999999,3.048,30.48
34U,1998,1998-04-30,1998-08-19,112,2,coarse,1.2832999999999999,3.1628,31.628
34U,1998,1998-04-30,1998-08-19,112,3,fine,6.0443999999999996,3.1687000000000003,31.687000000000005
34U,1998,1998-04-30,1998-08-19,112,3,coarse,2.6641,3.8121,38.121
34U,1998,1998-04-30,1998-08-19,112,4,fine,7.215,3.7227,37.227000000000004
34U,1998,1998-04-30,1998-08-19,112,4,coarse,2.7659999999999996,3.8445,38.445
34U,1998,1998-04-30,1998-08-19,112,5,fine,2.1125999999999996,2.1608,21.608
34U,1998,1998-04-30,1998-08-19,112,5,coarse,0.8472999999999999,3.4715,34.714999999999996
34U,1998,1998-04-30,1998-08-19,112,6,fine,1.875,1.0358000000000005,10.358000000000004
34U,1998,1998-04-30,1998-08-19,112,6,coarse,0.9314000000000002,1.5249,15.248999999999999
34U,1998,1998-08-20,1998-10-27,69,1,fine,1.1524999999999999,0.9666999999999999,9.666999999999998
34U,1998,1998-08-20,1998-10-27,69,1,coarse,0.4446000000000001,1.8110999999999997,18.110999999999997
34U,1998,1998-08-20,1998-10-27,69,2,fine,0.48719999999999986,0.5192000000000001,5.192000000000001
34U,1998,1998-08-20,1998-10-27,69,2,coarse,0.10560000000000014,0.6527000000000001,6.527000000000001
34U,1998,1998-08-20,1998-10-27,69,3,fine,0.8336000000000001,1.0903999999999998,10.903999999999998
34U,1998,1998-08-20,1998-10-27,69,3,coarse,0.3023,1.6365,16.365000000000002
34U,1998,1998-08-20,1998-10-27,69,4,fine,1.4865000000000002,1.0911999999999995,10.911999999999995
34U,1998,1998-08-20,1998-10-27,69,4,coarse,0.3978999999999999,1.3918,13.918
34U,1998,1998-08-20,1998-10-27,69,5,fine,0.8697999999999999,1.1419,11.418999999999999
34U,1998,1998-08-20,1998-10-27,69,5,coarse,0.38160000000000016,1.668,16.68
34U,1998,1998-08-20,1998-10-27,69,6,fine,0.2238,0.2057,2.057
34U,1998,1998-08-20,1998-10-27,69,6,coarse,0.12440000000000007,0.5063,5.063
34U,1999,NA,1999-08-12,NA,1,fine,NA,NA,NA
34U,1999,NA,1999-08-12,NA,1,coarse,NA,NA,NA
34U,1999,NA,1999-08-12,NA,2,fine,NA,NA,NA
34U,1999,NA,1999-08-12,NA,2,coarse,NA,NA,NA
34U,1999,NA,1999-08-12,NA,3,fine,0.5126,1.0145,10.145
34U,1999,NA,1999-08-12,NA,3,coarse,0.2487999999999999,1.1023999999999998,11.023999999999997
34U,1999,NA,1999-08-12,NA,4,fine,0.1382000000000001,0.26770000000000005,2.6770000000000005
34U,1999,NA,1999-08-12,NA,4,coarse,0.05889999999999995,0.32400000000000007,3.2400000000000007
34U,1999,NA,1999-08-12,NA,5,fine,0.08319999999999994,0.222,2.22
34U,1999,NA,1999-08-12,NA,5,coarse,0.03890000000000016,0.2609999999999999,2.609999999999999
34U,1999,NA,1999-08-12,NA,6,fine,0.12050000000000005,0.28669999999999973,2.8669999999999973
34U,1999,NA,1999-08-12,NA,6,coarse,0.10740000000000016,0.36699999999999977,3.6699999999999977
34U,1999,1999-08-11,1999-10-15,66,1,fine,2.5703000000000005,1.6857999999999995,16.857999999999997
34U,1999,1999-08-11,1999-10-15,66,1,coarse,1.2906,2.7900000000000005,27.900000000000006
34U,1999,1999-08-11,1999-10-15,66,2,fine,0.9716,1.7958999999999996,17.958999999999996
34U,1999,1999-08-11,1999-10-15,66,2,coarse,0.5114000000000001,4.0314,40.31399999999999
34U,1999,1999-08-11,1999-10-15,66,3,fine,11.6156,3.384599999999999,33.84599999999999
34U,1999,1999-08-11,1999-10-15,66,3,coarse,6.0259,7.252300000000002,72.52300000000002
34U,1999,1999-08-11,1999-10-15,66,4,fine,3.36,1.1246,11.246
34U,1999,1999-08-11,1999-10-15,66,4,coarse,1.9243000000000001,1.533,15.329999999999998
34U,1999,1999-08-11,1999-10-15,66,5,fine,0.9239999999999999,0.7485,7.485
34U,1999,1999-08-11,1999-10-15,66,5,coarse,1.0778,2.0357,20.357
34U,1999,1999-08-11,1999-10-15,66,6,fine,1.3498000000000001,0.8321,8.321
34U,1999,1999-08-11,1999-10-15,66,6,coarse,NA,NA,NA
34U,2000,2000-05-03,2000-07-20,78,1,fine,25.557900000000004,1.7261999999999986,17.261999999999986
34U,2000,2000-05-03,2000-07-20,78,1,coarse,16.3213,2.6173,26.173000000000002
34U,2000,2000-05-03,2000-07-20,78,2,fine,87.7562,6.744599999999991,67.44599999999991
34U,2000,2000-05-03,2000-07-20,78,2,coarse,24.3571,6.092700000000001,60.92700000000001
34U,2000,2000-05-03,2000-07-20,78,3,fine,6.0336,2.597199999999999,25.97199999999999
34U,2000,2000-05-03,2000-07-20,78,3,coarse,11.1853,0.1609999999999978,1.6099999999999781
34U,2000,2000-05-03,2000-07-20,78,4,fine,24.901599999999995,0.5991,5.991
34U,2000,2000-05-03,2000-07-20,78,4,coarse,108.4315,1.730000000000004,17.30000000000004
34U,2000,2000-05-03,2000-07-20,78,5,fine,33.7155,1.6372999999999962,16.372999999999962
34U,2000,2000-05-03,2000-07-20,78,5,coarse,83.61359999999999,2.81880000000001,28.188000000000102
34U,2000,2000-05-03,2000-07-20,78,6,fine,23.104,3.0199,30.198999999999998
34U,2000,2000-05-03,2000-07-20,78,6,coarse,15.168199999999999,4.3886,43.886
34U,2000,2000-07-20,2000-10-12,77,1,fine,19.114,0.4164999999999992,4.164999999999992
34U,2000,2000-07-20,2000-10-12,77,1,coarse,10.249100000000002,2.6651999999999987,26.651999999999987
34U,2000,2000-07-20,2000-10-12,77,2,fine,17.290499999999998,3.5062000000000033,35.06200000000003
34U,2000,2000-07-20,2000-10-12,77,2,coarse,10.2803,3.8207999999999984,38.207999999999984
34U,2000,2000-07-20,2000-10-12,77,3,fine,23.4506,3.2124999999999986,32.124999999999986
34U,2000,2000-07-20,2000-10-12,77,3,coarse,8.149399999999998,5.322800000000001,53.22800000000001
34U,2000,2000-07-20,2000-10-12,77,4,fine,9.418399999999998,1.4822000000000024,14.822000000000024
34U,2000,2000-07-20,2000-10-12,77,4,coarse,22.2345,3.8501999999999974,38.501999999999974
34U,2000,2000-07-20,2000-10-12,77,5,fine,1.3934999999999995,0.7491000000000003,7.491000000000003
34U,2000,2000-07-20,2000-10-12,77,5,coarse,1.1727000000000007,1.9948999999999997,19.948999999999998
34U,2000,2000-07-20,2000-10-12,77,6,fine,3.054400000000001,1.9353,19.353
34U,2000,2000-07-20,2000-10-12,77,6,coarse,4.128299999999999,1.0021000000000004,10.021000000000004
42,1996,1996-07-02,1996-09-25,84,1,coarse,1.2871000000000001,6.636699999999999,66.36699999999999
42,1996,1996-07-02,1996-09-25,84,1,fine,4.184100000000001,4.1594999999999995,41.595
42,1996,1996-07-02,1996-09-25,84,2,coarse,1.9188,1.9116,19.116
42,1996,1996-07-02,1996-09-25,84,2,fine,1.4947000000000004,1.225899999999999,12.258999999999991
42,1996,1996-07-02,1996-09-25,84,3,coarse,1.7654999999999998,4.677600000000002,46.77600000000002
42,1996,1996-07-02,1996-09-25,84,3,fine,3.6923999999999997,2.6484,26.484
42,1996,1996-07-02,1996-09-25,84,4,coarse,3.8378,6.936400000000001,69.364
42,1996,1996-07-02,1996-09-25,84,4,fine,9.0023,4.533999999999999,45.33999999999999
42,1996,1996-07-02,1996-09-25,84,5,coarse,12.709499999999998,10.0116,100.116
42,1996,1996-07-02,1996-09-25,84,5,fine,16.3173,6.183100000000003,61.83100000000003
42,1996,1996-07-02,1996-09-25,84,6,coarse,2.186,8.872,88.72
42,1996,1996-07-02,1996-09-25,84,6,fine,3.1046,4.4297,44.297000000000004
42,1996,1996-09-25,1996-11-13,49,1,coarse,NA,NA,NA
42,1996,1996-09-25,1996-11-13,49,1,fine,NA,NA,NA
42,1996,1996-09-25,1996-11-13,49,2,coarse,NA,NA,NA
42,1996,1996-09-25,1996-11-13,49,2,fine,NA,NA,NA
42,1996,1996-09-25,1996-11-13,49,3,coarse,NA,NA,NA
42,1996,1996-09-25,1996-11-13,49,3,fine,5.400899999999999,1.786900000000001,17.86900000000001
42,1996,1996-09-25,1996-11-13,49,4,coarse,6.437099999999999,3.4084000000000003,34.084
42,1996,1996-09-25,1996-11-13,49,4,fine,7.639100000000001,2.0587999999999997,20.587999999999997
42,1996,1996-09-25,1996-11-13,49,5,coarse,NA,NA,NA
42,1996,1996-09-25,1996-11-13,49,5,fine,7.4611,2.502699999999999,25.02699999999999
42,1996,1996-09-25,1996-11-13,49,6,coarse,53.8522,3.5955000000000013,35.95500000000001
42,1996,1996-09-25,1996-11-13,49,6,fine,21.029,3.2211999999999996,32.211999999999996
42,1997,1997-05-25,1997-08-18,86,1,fine,0.6788000000000007,0.5808,5.808
42,1997,1997-05-25,1997-08-18,86,1,coarse,0.6892999999999994,1.1791,11.791
42,1997,1997-05-25,1997-08-18,86,2,fine,1.6590000000000007,0.8773999999999996,8.773999999999996
42,1997,1997-05-25,1997-08-18,86,2,coarse,0.900500000000001,1.5081999999999989,15.081999999999988
42,1997,1997-05-25,1997-08-18,86,3,fine,13.4567,2.4755000000000003,24.755000000000003
42,1997,1997-05-25,1997-08-18,86,3,coarse,8.404800000000002,4.5798999999999985,45.798999999999985
42,1997,1997-05-25,1997-08-18,86,4,fine,3.759599999999999,0.8338999999999999,8.338999999999999
42,1997,1997-05-25,1997-08-18,86,4,coarse,4.9833,1.3425000000000011,13.425000000000011
42,1997,1997-05-25,1997-08-18,86,5,fine,2.2203999999999997,0.5504999999999995,5.5049999999999955
42,1997,1997-05-25,1997-08-18,86,5,coarse,3.2859999999999996,1.0313,10.313
42,1997,1997-05-25,1997-08-18,86,6,fine,12.259099999999998,1.7966000000000015,17.966000000000015
42,1997,1997-05-25,1997-08-18,86,6,coarse,2.6532,2.9893,29.893
42,1997,NA,1997-05-23,NA,1,fine,NA,NA,NA
42,1997,NA,1997-05-23,NA,1,coarse,NA,NA,NA
42,1997,NA,1997-05-23,NA,2,fine,28.2511,3.8866999999999976,38.866999999999976
42,1997,NA,1997-05-23,NA,2,coarse,74.97699999999999,4.392099999999999,43.92099999999999
42,1997,NA,1997-05-23,NA,3,fine,21.8399,8.503699999999998,85.03699999999998
42,1997,NA,1997-05-23,NA,3,coarse,7.6289,6.267700000000001,62.677000000000014
42,1997,NA,1997-05-23,NA,4,fine,7.030899999999999,3.527899999999999,35.27899999999999
42,1997,NA,1997-05-23,NA,4,coarse,15.1869,3.7280999999999977,37.28099999999998
42,1997,NA,1997-05-23,NA,5,fine,18.6045,2.529900000000002,25.299000000000017
42,1997,NA,1997-05-23,NA,5,coarse,47.6926,2.3902,23.902
42,1997,NA,1997-05-23,NA,6,fine,24.6417,3.876899999999999,38.76899999999999
42,1997,NA,1997-05-23,NA,6,coarse,57.770799999999994,3.2072000000000003,32.072
42,1997,1997-08-20,1997-11-13,86,1,fine,0.2784999999999993,0.12909999999999933,1.2909999999999933
42,1997,1997-08-20,1997-11-13,86,1,coarse,0.09579999999999878,0.49859999999999965,4.985999999999996
42,1997,1997-08-20,1997-11-13,86,2,fine,NA,NA,NA
42,1997,1997-08-20,1997-11-13,86,2,coarse,0.16029999999999944,0.3943000000000012,3.943000000000012
42,1997,1997-08-20,1997-11-13,86,3,fine,0.22660000000000124,0.32699999999999996,3.2699999999999996
42,1997,1997-08-20,1997-11-13,86,3,coarse,0.23140000000000072,0.5917999999999992,5.917999999999992
42,1997,1997-08-20,1997-11-13,86,4,fine,1.238100000000001,0.2928999999999995,2.928999999999995
42,1997,1997-08-20,1997-11-13,86,4,coarse,1.9848999999999997,0.4621000000000013,4.621000000000013
42,1997,1997-08-20,1997-11-13,86,5,fine,95.5549,2.7749999999999915,27.749999999999915
42,1997,1997-08-20,1997-11-13,86,5,coarse,90.8622,3.1828000000000003,31.828000000000003
